,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,293.7986967269313,293.7986967269313,292.8068893880578,292.8068893880578,292.7664075409753,293.0,293.0,293.01280227596015,293.0131578947368,293.00350877192983,293.00701754385966,293.00350877192983,293.00350877192983,293.00701754385966,293.0040858018386,293.00701754385966,293.0033666990755,293.00115059584715,293.00641697564447,293.00115059584715,293.00641697564447,293.0034436525041,292.9981772727067,293.0034436525041,292.9981772727067,293.0021404830329,292.9991006214995,293.002598561388,292.99660913355933,293.0290235253823,293.0559122651962,292.95953873408564,292.9169426826029,293.2951735135535,293.2951735135535,292.9148932884572,292.9169426826029,293.0055678566331,292.99457983706816
1,-22112.32800960909,-22112.32800960909,947.9897430227302,948.9966174050151,1384.7070260432995,908.8788495546977,293.00018048242674,293.0196261152909,293.02378051202766,293.0063492501966,293.01138532961653,293.006337513559,293.00633593409736,293.01266112732736,293.00786960657234,293.0112938032414,293.0067113460613,292.9636729564445,292.96699633503835,293.0036255614973,293.01125280557545,292.9644159613797,292.9617729480444,293.00622541607066,292.9990213313654,293.0074151359173,292.9929196104752,293.0255377664981,292.9896771306954,293.0565051511895,293.10870912196833,292.9212039193057,292.8385012355473,293.5737086704172,293.5737086704172,292.8346624235698,292.83864257250787,293.01023326081935,292.9896941979444
2,552687450.6208528,552687450.6208528,1708117.583823103,1696090.931304864,-24354777.004114907,-23384921.615525045,293.077581762764,293.0008993948939,293.02301422381754,292.9862276661814,292.99192272924716,292.98619924705656,292.9861978708374,293.0059662556508,293.0114621910777,293.01458871124,293.010043368554,534.5662202598446,534.5738027978069,293.00196384306884,293.01302218663903,534.5665732649827,534.5653093775873,293.00324292541046,292.9972786830894,293.04841425044,293.0129630034603,293.09415820958174,293.0139822480329,293.0827110333229,293.15874868614424,292.88467279983433,292.76420748719255,293.83770317904447,293.83770317904447,292.758725445308,292.7645245814668,293.0150585645526,292.9842704912862
3,-6.464369542955754e+24,-6.464369542955754e+24,-1209993513136694.5,-1176280077837401.5,-1.1088828627407935e+19,8.90191474021179e+17,3.554789548378477e+16,430.40803668159367,349.51725155997735,428.5632265099308,428.5965483419525,428.60235494175674,428.527631930698,360.7988433138117,293.06641286296616,293.0155866766884,293.0132824402631,4.706190456160293e+16,4.706190456160293e+16,317.68764971538303,317.70504434875016,4.706190456160293e+16,4.706190456160293e+16,317.68681488653175,317.6764366760277,1.615754194976344e+16,1.455050441067272e+16,1.455050441067272e+16,1.615754194976344e+16,293.1097408549444,293.20821712695505,292.85161401664675,292.69559327906313,294.09057326875984,294.09057326875984,292.68832136853086,292.6958341976952,293.02940284839315,292.9866706580527
4,-1.2097968874117388e+89,-1.2097968874117388e+89,-3.0462483664023685e+50,-2.720671502283432e+50,-4.613256228103046e+65,1.7891805148596298e+64,7.46458626093672e+58,-9.177436233944652e+53,-1.371871117422962e+54,-3.423995759879219e+54,-1.599445411383514e+54,-8.11310805462192e+53,-5.779756809305429e+54,-1.3997969914884942e+54,3.46567499426126e+54,-5.051102952711151e+52,-4.1382365719601496e+51,9.882056853749391e+58,9.882056853749391e+58,7943815211648739.0,7943815211648739.0,9.882056853749391e+58,9.882056853749391e+58,7943815211648739.0,4807140404658389.0,3.392860368232452e+58,3.0554065477925446e+58,3.055407094788633e+58,3.3928599320593656e+58,916583954491054.8,916583954491054.9,916583954491054.6,916583954491054.4,825420036911596.1,825420036911596.1,825420036911594.4,825420036911594.4,4251984723622173.0,4251984723622174.0
