Elevation (deg)
31.585
31.529
31.474
31.418
31.363
31.307
31.252
31.196
31.14
31.085
31.029
30.973
30.918
30.862
30.806
30.751
30.695
30.639
30.584
30.528
30.472
30.416
30.361
30.305
30.249
30.193
30.138
30.082
30.026
29.97
29.914
29.858
29.803
29.747
29.691
29.635
29.579
29.523
29.467
29.411
29.356
29.3
29.244
29.188
29.132
29.076
29.02
28.964
28.908
28.852
28.796
28.74
28.684
28.628
28.572
28.516
28.46
28.404
28.348
28.292
28.236
28.179
28.123
28.067
28.011
27.955
27.899
27.843
27.787
27.73
27.674
27.618
27.562
27.506
27.45
27.393
27.337
27.281
27.225
27.169
27.112
27.056
27
26.944
26.887
26.831
26.775
26.718
26.662
26.606
26.549
26.493
26.437
26.381
26.324
26.268
26.211
26.155
26.099
26.042
25.986
25.93
25.873
25.817
25.76
25.704
25.648
25.591
25.535
25.478
25.422
25.365
25.309
25.252
25.196
25.139
25.083
25.026
24.97
24.913
24.857
24.8
24.744
24.687
24.631
24.574
24.518
24.461
24.404
24.348
24.291
24.235
24.178
24.121
24.065
24.008
23.952
23.895
23.838
23.782
23.725
23.668
23.612
23.555
23.498
23.442
23.385
23.328
23.272
23.215
23.158
23.102
23.045
22.988
22.931
22.875
22.818
22.761
22.704
22.648
22.591
22.534
22.477
22.421
22.364
22.307
22.25
22.193
22.137
22.08
22.023
21.966
21.909
21.852
21.796
21.739
21.682
21.625
21.568
21.511
21.454
21.397
21.341
21.284
21.227
21.17
21.113
21.056
20.999
20.942
20.885
20.828
20.771
20.714
20.658
20.601
20.544
20.487
20.43
20.373
20.316
20.259
20.202
20.145
20.088
20.031
19.974
19.917
19.86
19.803
19.746
19.689
19.632
19.575
19.517
19.46
19.403
19.346
19.289
19.232
19.175
19.118
19.061
19.004
18.947
18.89
18.833
18.775
18.718
18.661
18.604
18.547
18.49
18.433
18.376
18.318
18.261
18.204
18.147
18.09
18.033
17.975
17.918
17.861
17.804
17.747
17.69
17.632
17.575
17.518
17.461
17.404
17.346
17.289
17.232
17.175
17.117
17.06
17.003
16.946
16.889
16.831
16.774
16.717
16.66
16.602
16.545
16.488
16.43
16.373
16.316
16.259
16.201
16.144
16.087
16.029
15.972
15.915
15.857
15.8
15.743
15.686
15.628
15.571
15.514
15.456
15.399
15.342
15.284
15.227
15.169
15.112
15.055
14.997
14.94
14.883
14.825
14.768
14.71
14.653
14.596
14.538
14.481
14.424
14.366
14.309
14.251
14.194
14.137
14.079
14.022
13.964
13.907
13.849
13.792
13.735
13.677
13.62
13.562
13.505
13.447
13.39
13.332
13.275
13.217
13.16
13.103
13.045
12.988
12.93
12.873
12.815
12.758
12.7
12.643
12.585
12.528
12.47
12.413
12.355
12.298
12.24
12.183
12.125
12.068
12.01
11.953
11.895
11.838
11.78
11.723
11.665
11.607
11.55
11.492
11.435
11.377
11.32
11.262
11.205
11.147
11.089
11.032
10.974
10.917
10.859
10.802
10.744
10.687
10.629
10.571
10.514
10.456
10.399
10.341
10.283
10.226
10.168
10.111
10.053
9.995
9.938
9.88
9.823
9.765
9.707
9.65
9.592
9.535
9.477
9.419
9.362
9.304
9.246
9.189
9.131
9.074
9.016
8.958
8.901
8.843
8.785
8.728
8.67
8.612
8.555
8.497
8.439
8.382
8.324
8.266
8.209
8.151
8.093
8.036
7.978
7.92
7.863
7.805
7.747
7.69
7.632
7.574
7.517
7.459
7.401
7.344
7.286
7.228
7.171
7.113
7.055
6.997
6.94
6.882
6.824
6.767
6.709
6.651
6.594
6.536
6.478
6.42
6.363
6.305
6.247
6.19
6.132
6.074
6.016
5.959
5.901
5.843
5.786
5.728
5.67
5.612
5.555
5.497
5.439
5.381
5.324
5.266
5.208
5.151
5.093
5.035
4.977
4.92
4.862
4.804
4.746
4.689
4.631
4.573
4.515
4.458
4.4
4.342
4.284
4.227
4.169
4.111
4.053
3.996
3.938
3.88
3.822
3.765
3.707
3.649
3.591
3.534
3.476
3.418
3.36
3.302
3.245
3.187
3.129
3.071
3.014
2.956
2.898
2.84
2.783
2.725
2.667
2.609
2.551
2.494
2.436
2.378
2.32
2.263
2.205
2.147
2.089
2.031
1.974
1.916
1.858
1.8
1.743
1.685
1.627
1.569
1.511
1.454
1.396
1.338
1.28
1.223
1.165
1.107
1.049
0.991
0.934
0.876
0.818
0.76
0.703
0.645
0.587
0.529
0.471
0.414
0.356
0.298
0.24
0.182
0.125
0.067
0.009
-0.049
-0.106
-0.164
-0.222
-0.28
-0.338
-0.395
-0.453
-0.511
-0.569
-0.626
-0.684
-0.742
-0.8
-0.858
-0.915
-0.973
-1.031
-1.089
-1.147
-1.204
-1.262
-1.32
-1.378
-1.435
-1.493
-1.551
-1.609
-1.667
-1.724
-1.782
-1.84
-1.898
-1.955
-2.013
-2.071
-2.129
-2.187
-2.244
-2.302
-2.36
-2.418
-2.475
-2.533
-2.591
-2.649
-2.706
-2.764
-2.822
-2.88
-2.938
-2.995
-3.053
-3.111
-3.169
-3.226
-3.284
-3.342
-3.4
-3.457
-3.515
-3.573
-3.631
-3.689
-3.746
-3.804
-3.862
-3.92
-3.977
-4.035
-4.093
-4.151
-4.208
-4.266
-4.324
-4.382
-4.439
-4.497
-4.555
-4.613
-4.67
-4.728
-4.786
-4.844
-4.901
-4.959
-5.017
-5.074
-5.132
-5.19
-5.248
-5.305
-5.363
-5.421
-5.479
-5.536
-5.594
-5.652
-5.71
-5.767
-5.825
-5.883
-5.94
-5.998
-6.056
-6.114
-6.171
-6.229
-6.287
-6.344
-6.402
-6.46
-6.518
-6.575
-6.633
-6.691
-6.748
-6.806
-6.864
-6.921
-6.979
-7.037
-7.095
-7.152
-7.21
-7.268
-7.325
-7.383
-7.441
-7.498
-7.556
-7.614
-7.671
-7.729
-7.787
-7.844
-7.902
-7.96
-8.017
-8.075
-8.133
-8.19
-8.248
-8.306
-8.363
-8.421
-8.479
-8.536
-8.594
-8.652
-8.709
-8.767
-8.825
-8.882
-8.94
-8.998
-9.055
-9.113
-9.17
-9.228
-9.286
-9.343
-9.401
-9.459
-9.516
-9.574
-9.631
-9.689
-9.747
-9.804
-9.862
-9.92
-9.977
-10.035
-10.092
-10.15
-10.208
-10.265
-10.323
-10.38
-10.438
-10.495
-10.553
-10.611
-10.668
-10.726
-10.783
-10.841
-10.899
-10.956
-11.014
-11.071
-11.129
-11.186
-11.244
-11.301
-11.359
-11.417
-11.474
-11.532
-11.589
-11.647
-11.704
-11.762
-11.819
-11.877
-11.934
-11.992
-12.049
-12.107
-12.164
-12.222
-12.279
-12.337
-12.394
-12.452
-12.509
-12.567
-12.624
-12.682
-12.739
-12.797
-12.854
-12.912
-12.969
-13.027
-13.084
-13.142
-13.199
-13.257
-13.314
-13.372
-13.429
-13.486
-13.544
-13.601
-13.659
-13.716
-13.774
-13.831
-13.889
-13.946
-14.003
-14.061
-14.118
-14.176
-14.233
-14.29
-14.348
-14.405
-14.463
-14.52
-14.577
-14.635
-14.692
-14.75
-14.807
-14.864
-14.922
-14.979
-15.036
-15.094
-15.151
-15.209
-15.266
-15.323
-15.381
-15.438
-15.495
-15.553
-15.61
-15.667
-15.725
-15.782
-15.839
-15.896
-15.954
-16.011
-16.068
-16.126
-16.183
-16.24
-16.298
-16.355
-16.412
-16.469
-16.527
-16.584
-16.641
-16.698
-16.756
-16.813
-16.87
-16.927
-16.985
-17.042
-17.099
-17.156
-17.214
-17.271
-17.328
-17.385
-17.442
-17.5
-17.557
-17.614
-17.671
-17.728
-17.786
-17.843
-17.9
-17.957
-18.014
-18.072
-18.129
-18.186
-18.243
-18.3
-18.357
-18.414
-18.472
-18.529
-18.586
-18.643
-18.7
-18.757
-18.814
-18.871
-18.928
-18.986
-19.043
-19.1
-19.157
-19.214
-19.271
-19.328
-19.385
-19.442
-19.499
-19.556
-19.613
-19.67
-19.727
-19.784
-19.841
-19.898
-19.955
-20.012
-20.069
-20.126
-20.183
-20.24
-20.297
-20.354
-20.411
-20.468
-20.525
-20.582
-20.639
-20.696
-20.753
-20.81
-20.867
-20.924
-20.981
-21.038
-21.095
-21.152
-21.208
-21.265
-21.322
-21.379
-21.436
-21.493
-21.55
-21.607
-21.664
-21.72
-21.777
-21.834
-21.891
-21.948
-22.005
-22.061
-22.118
-22.175
-22.232
-22.289
-22.345
-22.402
-22.459
-22.516
-22.573
-22.629
-22.686
-22.743
-22.8
-22.856
-22.913
-22.97
-23.027
-23.083
-23.14
-23.197
-23.253
-23.31
-23.367
-23.423
-23.48
-23.537
-23.593
-23.65
-23.707
-23.763
-23.82
-23.877
-23.933
-23.99
-24.047
-24.103
-24.16
-24.216
-24.273
-24.33
-24.386
-24.443
-24.499
-24.556
-24.612
-24.669
-24.725
-24.782
-24.839
-24.895
-24.952
-25.008
-25.065
-25.121
-25.178
-25.234
-25.291
-25.347
-25.403
-25.46
-25.516
-25.573
-25.629
-25.686
-25.742
-25.798
-25.855
-25.911
-25.968
-26.024
-26.08
-26.137
-26.193
-26.25
-26.306
-26.362
-26.419
-26.475
-26.531
-26.588
-26.644
-26.7
-26.756
-26.813
-26.869
-26.925
-26.981
-27.038
-27.094
-27.15
-27.206
-27.263
-27.319
-27.375
-27.431
-27.487
-27.544
-27.6
-27.656
-27.712
-27.768
-27.824
-27.881
-27.937
-27.993
-28.049
-28.105
-28.161
-28.217
-28.273
-28.329
-28.385
-28.442
-28.498
-28.554
-28.61
-28.666
-28.722
-28.778
-28.834
-28.89
-28.946
-29.002
-29.058
-29.114
-29.17
-29.225
-29.281
-29.337
-29.393
-29.449
-29.505
-29.561
-29.617
-29.673
-29.729
-29.784
-29.84
-29.896
-29.952
-30.008
-30.063
-30.119
-30.175
-30.231
-30.287
-30.342
-30.398
-30.454
-30.51
-30.565
-30.621
-30.677
-30.732
-30.788
-30.844
-30.899
-30.955
-31.011
-31.066
-31.122
-31.178
-31.233
-31.289
-31.344
-31.4
-31.456
-31.511
-31.567
-31.622
-31.678
-31.733
-31.789
-31.844
-31.9
-31.955
-32.011
-32.066
-32.122
-32.177
-32.233
-32.288
-32.343
-32.399
-32.454
-32.51
-32.565
-32.62
-32.676
-32.731
-32.786
-32.842
-32.897
-32.952
-33.007
-33.063
-33.118
-33.173
-33.229
-33.284
-33.339
-33.394
-33.449
-33.505
-33.56
-33.615
-33.67
-33.725
-33.78
-33.835
-33.891
-33.946
-34.001
-34.056
-34.111
-34.166
-34.221
-34.276
-34.331
-34.386
-34.441
-34.496
-34.551
-34.606
-34.661
-34.716
-34.771
-34.825
-34.88
-34.935
-34.99
-35.045
-35.1
-35.155
-35.209
-35.264
-35.319
-35.374
-35.429
-35.483
-35.538
-35.593
-35.648
-35.702
-35.757
-35.812
-35.866
-35.921
-35.976
-36.03
-36.085
-36.139
-36.194
-36.249
-36.303
-36.358
-36.412
-36.467
-36.521
-36.576
-36.63
-36.685
-36.739
-36.794
-36.848
-36.903
-36.957
-37.011
-37.066
-37.12
-37.174
-37.229
-37.283
-37.337
-37.392
-37.446
-37.5
-37.554
-37.609
-37.663
-37.717
-37.771
-37.825
-37.88
-37.934
-37.988
-38.042
-38.096
-38.15
-38.204
-38.258
-38.312
-38.366
-38.42
-38.474
-38.528
-38.582
-38.636
-38.69
-38.744
-38.798
-38.852
-38.906
-38.96
-39.013
-39.067
-39.121
-39.175
-39.229
-39.282
-39.336
-39.39
-39.444
-39.497
-39.551
-39.605
-39.658
-39.712
-39.766
-39.819
-39.873
-39.926
-39.98
-40.033
-40.087
-40.14
-40.194
-40.247
-40.301
-40.354
-40.408
-40.461
-40.514
-40.568
-40.621
-40.674
-40.728
-40.781
-40.834
-40.888
-40.941
-40.994
-41.047
-41.1
-41.154
-41.207
-41.26
-41.313
-41.366
-41.419
-41.472
-41.525
-41.578
-41.631
-41.684
-41.737
-41.79
-41.843
-41.896
-41.949
-42.002
-42.055
-42.108
-42.16
-42.213
-42.266
-42.319
-42.371
-42.424
-42.477
-42.529
-42.582
-42.635
-42.687
-42.74
-42.793
-42.845
-42.898
-42.95
-43.003
-43.055
-43.108
-43.16
-43.212
-43.265
-43.317
-43.37
-43.422
-43.474
-43.527
-43.579
-43.631
-43.683
-43.735
-43.788
-43.84
-43.892
-43.944
-43.996
-44.048
-44.1
-44.152
-44.204
-44.256
-44.308
-44.36
-44.412
-44.464
-44.516
-44.568
-44.62
-44.671
-44.723
-44.775
-44.827
-44.878
-44.93
-44.982
-45.033
-45.085
-45.137
-45.188
-45.24
-45.291
-45.343
-45.394
-45.446
-45.497
-45.548
-45.6
-45.651
-45.703
-45.754
-45.805
-45.856
-45.908
-45.959
-46.01
-46.061
-46.112
-46.163
-46.215
-46.266
-46.317
-46.368
-46.419
-46.47
-46.52
-46.571
-46.622
-46.673
-46.724
-46.775
-46.825
-46.876
-46.927
-46.978
-47.028
-47.079
-47.129
-47.18
-47.231
-47.281
-47.332
-47.382
-47.433
-47.483
-47.533
-47.584
-47.634
-47.684
-47.735
-47.785
-47.835
-47.885
-47.935
-47.986
-48.036
-48.086
-48.136
-48.186
-48.236
-48.286
-48.336
-48.386
-48.435
-48.485
-48.535
-48.585
-48.635
-48.684
-48.734
-48.784
-48.833
-48.883
-48.932
-48.982
-49.031
-49.081
-49.13
-49.18
-49.229
-49.278
-49.328
-49.377
-49.426
-49.475
-49.525
-49.574
-49.623
-49.672
-49.721
-49.77
-49.819
-49.868
-49.917
-49.966
-50.015
-50.063
-50.112
-50.161
-50.21
-50.258
-50.307
-50.356
-50.404
-50.453
-50.501
-50.55
-50.598
-50.646
-50.695
-50.743
-50.791
-50.84
-50.888
-50.936
-50.984
-51.032
-51.08
-51.128
-51.176
-51.224
-51.272
-51.32
-51.368
-51.416
-51.464
-51.511
-51.559
-51.607
-51.654
-51.702
-51.749
-51.797
-51.844
-51.892
-51.939
-51.987
-52.034
-52.081
-52.128
-52.176
-52.223
-52.27
-52.317
-52.364
-52.411
-52.458
-52.505
-52.552
-52.598
-52.645
-52.692
-52.739
-52.785
-52.832
-52.878
-52.925
-52.971
-53.018
-53.064
-53.111
-53.157
-53.203
-53.249
-53.296
-53.342
-53.388
-53.434
-53.48
-53.526
-53.572
-53.618
-53.664
-53.709
-53.755
-53.801
-53.846
-53.892
-53.937
-53.983
-54.028
-54.074
-54.119
-54.165
-54.21
-54.255
-54.3
-54.345
-54.39
-54.435
-54.48
-54.525
-54.57
-54.615
-54.66
-54.705
-54.749
-54.794
-54.838
-54.883
-54.928
-54.972
-55.016
-55.061
-55.105
-55.149
-55.193
-55.237
-55.282
-55.326
-55.37
-55.413
-55.457
-55.501
-55.545
-55.589
-55.632
-55.676
-55.719
-55.763
-55.806
-55.85
-55.893
-55.936
-55.98
-56.023
-56.066
-56.109
-56.152
-56.195
-56.238
-56.281
-56.323
-56.366
-56.409
-56.451
-56.494
-56.536
-56.579
-56.621
-56.663
-56.706
-56.748
-56.79
-56.832
-56.874
-56.916
-56.958
-57
-57.041
-57.083
-57.125
-57.166
-57.208
-57.249
-57.291
-57.332
-57.373
-57.414
-57.456
-57.497
-57.538
-57.579
-57.62
-57.66
-57.701
-57.742
-57.782
-57.823
-57.864
-57.904
-57.944
-57.985
-58.025
-58.065
-58.105
-58.145
-58.185
-58.225
-58.265
-58.305
-58.344
-58.384
-58.423
-58.463
-58.502
-58.542
-58.581
-58.62
-58.659
-58.698
-58.737
-58.776
-58.815
-58.854
-58.893
-58.931
-58.97
-59.008
-59.047
-59.085
-59.123
-59.161
-59.2
-59.238
-59.276
-59.313
-59.351
-59.389
-59.427
-59.464
-59.502
-59.539
-59.576
-59.614
-59.651
-59.688
-59.725
-59.762
-59.799
-59.836
-59.872
-59.909
-59.946
-59.982
-60.018
-60.055
-60.091
-60.127
-60.163
-60.199
-60.235
-60.271
-60.307
-60.342
-60.378
-60.413
-60.449
-60.484
-60.519
-60.554
-60.59
-60.625
-60.659
-60.694
-60.729
-60.764
-60.798
-60.833
-60.867
-60.901
-60.935
-60.969
-61.003
-61.037
-61.071
-61.105
-61.139
-61.172
-61.206
-61.239
-61.272
-61.305
-61.338
-61.371
-61.404
-61.437
-61.47
-61.502
-61.535
-61.567
-61.6
-61.632
-61.664
-61.696
-61.728
-61.76
-61.792
-61.823
-61.855
-61.886
-61.918
-61.949
-61.98
-62.011
-62.042
-62.073
-62.104
-62.135
-62.165
-62.196
-62.226
-62.256
-62.286
-62.316
-62.346
-62.376
-62.406
-62.435
-62.465
-62.494
-62.524
-62.553
-62.582
-62.611
-62.64
-62.669
-62.697
-62.726
-62.754
-62.783
-62.811
-62.839
-62.867
-62.895
-62.923
-62.951
-62.978
-63.006
-63.033
-63.06
-63.087
-63.114
-63.141
-63.168
-63.195
-63.221
-63.248
-63.274
-63.3
-63.326
-63.352
-63.378
-63.404
-63.43
-63.455
-63.481
-63.506
-63.531
-63.556
-63.581
-63.606
-63.631
-63.655
-63.68
-63.704
-63.728
-63.752
-63.776
-63.8
-63.824
-63.847
-63.871
-63.894
-63.918
-63.941
-63.964
-63.986
-64.009
-64.032
-64.054
-64.077
-64.099
-64.121
-64.143
-64.165
-64.187
-64.208
-64.23
-64.251
-64.272
-64.293
-64.314
-64.335
-64.356
-64.376
-64.397
-64.417
-64.437
-64.457
-64.477
-64.497
-64.517
-64.536
-64.556
-64.575
-64.594
-64.613
-64.632
-64.65
-64.669
-64.687
-64.706
-64.724
-64.742
-64.76
-64.778
-64.795
-64.813
-64.83
-64.847
-64.864
-64.881
-64.898
-64.915
-64.931
-64.948
-64.964
-64.98
-64.996
-65.012
-65.027
-65.043
-65.058
-65.074
-65.089
-65.104
-65.118
-65.133
-65.148
-65.162
-65.176
-65.19
-65.204
-65.218
-65.232
-65.245
-65.259
-65.272
-65.285
-65.298
-65.311
-65.324
-65.336
-65.348
-65.361
-65.373
-65.385
-65.396
-65.408
-65.42
-65.431
-65.442
-65.453
-65.464
-65.475
-65.485
-65.496
-65.506
-65.516
-65.526
-65.536
-65.546
-65.555
-65.565
-65.574
-65.583
-65.592
-65.601
-65.609
-65.618
-65.626
-65.634
-65.642
-65.65
-65.658
-65.666
-65.673
-65.68
-65.687
-65.694
-65.701
-65.708
-65.714
-65.721
-65.727
-65.733
-65.739
-65.744
-65.75
-65.755
-65.761
-65.766
-65.771
-65.776
-65.78
-65.785
-65.789
-65.793
-65.797
-65.801
-65.805
-65.808
-65.812
-65.815
-65.818
-65.821
-65.824
-65.827
-65.829
-65.831
-65.834
-65.836
-65.837
-65.839
-65.841
-65.842
-65.843
-65.844
-65.845
-65.846
-65.847
-65.847
-65.847
-65.848
-65.848
-65.847
-65.847
-65.847
-65.846
-65.845
-65.844
-65.843
-65.842
-65.84
-65.839
-65.837
-65.835
-65.833
-65.831
-65.829
-65.826
-65.823
-65.821
-65.818
-65.814
-65.811
-65.808
-65.804
-65.8
-65.796
-65.792
-65.788
-65.784
-65.779
-65.775
-65.77
-65.765
-65.76
-65.754
-65.749
-65.743
-65.737
-65.732
-65.725
-65.719
-65.713
-65.706
-65.7
-65.693
-65.686
-65.679
-65.671
-65.664
-65.656
-65.649
-65.641
-65.633
-65.624
-65.616
-65.607
-65.599
-65.59
-65.581
-65.572
-65.563
-65.553
-65.544
-65.534
-65.524
-65.514
-65.504
-65.493
-65.483
-65.472
-65.462
-65.451
-65.44
-65.428
-65.417
-65.406
-65.394
-65.382
-65.37
-65.358
-65.346
-65.333
-65.321
-65.308
-65.295
-65.282
-65.269
-65.256
-65.242
-65.229
-65.215
-65.201
-65.187
-65.173
-65.159
-65.144
-65.13
-65.115
-65.1
-65.085
-65.07
-65.055
-65.04
-65.024
-65.008
-64.992
-64.976
-64.96
-64.944
-64.928
-64.911
-64.894
-64.878
-64.861
-64.843
-64.826
-64.809
-64.791
-64.774
-64.756
-64.738
-64.72
-64.702
-64.683
-64.665
-64.646
-64.628
-64.609
-64.59
-64.571
-64.551
-64.532
-64.512
-64.493
-64.473
-64.453
-64.433
-64.413
-64.392
-64.372
-64.351
-64.331
-64.31
-64.289
-64.268
-64.246
-64.225
-64.203
-64.182
-64.16
-64.138
-64.116
-64.094
-64.072
-64.049
-64.027
-64.004
-63.981
-63.959
-63.936
-63.912
-63.889
-63.866
-63.842
-63.819
-63.795
-63.771
-63.747
-63.723
-63.699
-63.674
-63.65
-63.625
-63.6
-63.576
-63.551
-63.526
-63.5
-63.475
-63.45
-63.424
-63.398
-63.373
-63.347
-63.321
-63.295
-63.268
-63.242
-63.215
-63.189
-63.162
-63.135
-63.108
-63.081
-63.054
-63.027
-63
-62.972
-62.944
-62.917
-62.889
-62.861
-62.833
-62.805
-62.777
-62.748
-62.72
-62.691
-62.662
-62.634
-62.605
-62.576
-62.547
-62.517
-62.488
-62.459
-62.429
-62.399
-62.37
-62.34
-62.31
-62.28
-62.249
-62.219
-62.189
-62.158
-62.128
-62.097
-62.066
-62.035
-62.004
-61.973
-61.942
-61.911
-61.88
-61.848
-61.816
-61.785
-61.753
-61.721
-61.689
-61.657
-61.625
-61.593
-61.56
-61.528
-61.495
-61.463
-61.43
-61.397
-61.364
-61.331
-61.298
-61.265
-61.232
-61.198
-61.165
-61.131
-61.097
-61.064
-61.03
-60.996
-60.962
-60.928
-60.894
-60.859
-60.825
-60.791
-60.756
-60.721
-60.687
-60.652
-60.617
-60.582
-60.547
-60.512
-60.476
-60.441
-60.406
-60.37
-60.335
-60.299
-60.263
-60.227
-60.191
-60.155
-60.119
-60.083
-60.047
-60.011
-59.974
-59.938
-59.901
-59.864
-59.828
-59.791
-59.754
-59.717
-59.68
-59.643
-59.606
-59.568
-59.531
-59.494
-59.456
-59.418
-59.381
-59.343
-59.305
-59.267
-59.229
-59.191
-59.153
-59.115
-59.077
-59.038
-59
-58.961
-58.923
-58.884
-58.845
-58.807
-58.768
-58.729
-58.69
-58.651
-58.612
-58.572
-58.533
-58.494
-58.454
-58.415
-58.375
-58.336
-58.296
-58.256
-58.216
-58.176
-58.136
-58.096
-58.056
-58.016
-57.976
-57.936
-57.895
-57.855
-57.814
-57.774
-57.733
-57.692
-57.652
-57.611
-57.57
-57.529
-57.488
-57.447
-57.406
-57.364
-57.323
-57.282
-57.24
-57.199
-57.157
-57.116
-57.074
-57.032
