,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,-0.2781568930657321,-0.2781568930657321,-0.8130739951152169,-0.8130739951152169,-3.060678644811079,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.035689000402364064,-0.035689000402364064,-0.035689000402364064,-0.035689000402364064,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05202904625403192,-0.0,-0.19616162359329364,-0.0,-0.0,-1.5017663910763772,-3.0035327821527544,-0.0,-0.0,-3.0035327821527544,-3.0035327821527544,-0.0,-0.0511932382820796,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19658245290717163
1,-0.2812022590012424,-0.2812022590012424,-0.8109325881510714,-0.8109325881510714,-3.0509298813012644,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03569067825470073,-0.03568811233808006,-0.03569067825470073,-0.03568811233808006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.052028407433681576,-0.0,-0.1961525430973611,-0.0,-0.0,-1.5009370288290356,-3.0001285593038203,-0.0,-0.0,-3.000044598555208,-3.0001285593038203,-0.0,-0.05118945032308751,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19659148833893914
2,-9023130.15656309,-9023130.15656309,-89.09927045859199,-89.47840874008085,-1526.7883590543306,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03567166623919875,-0.03567037899187965,-0.035692033657793366,-0.03568852357600663,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05202401727703271,-0.0,-0.19613398067432833,-0.0,-0.0,-1.5001515708609923,-2.9969161822924213,-0.0,-0.0,-2.9967590394085977,-2.996921968079929,-0.0,-0.05118603610390596,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1966004648964745
3,-3.521581667169234e+24,-3.521581667169234e+24,-939140669831054.1,-912969192189572.5,-1.4611132749523146e+20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.39543135370101595,-0.3954276140064167,-0.03569058045272622,-0.03568767453576563,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05203825441067905,-0.0,-0.19619907037615072,-0.0,-0.0,-1.4994033564586393,-2.9938760434916607,-0.0,-0.0,-2.9936518071588822,-2.9938890142371233,-0.0,-0.05118224606835539,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19660940787733014
4,-6.590586307615181e+88,-6.590586307615181e+88,-2.3647855478473067e+50,-2.1120420514622154e+50,-6.278992199833833e+66,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.3754281712074637e+55,-2.3754281712074637e+55,-0.049324269943841245,-0.049317824947662445,-0.0,-0.0,-0.0,-0.0,-0.0,-3.1643723712422587e+53,-0.0,-1.8140311459674297e+54,-0.0,-0.0,-1.4987265022038543,-2.9910703694924248,-0.0,-0.0,-2.9907731325501516,-2.9910802173411257,-0.0,-0.051183923256509604,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19661810167540353
